"ID","pc1","pc2","Finishing","Penalties","HeadingAccuracy","ShotPower","Position"
"1334","-2.0385457455952","0.54926164662675","77","71","84","80","1"
"1335","-2.0360277426812","0.55231298318944","76","75","83","81","1"
"1336","-0.91572202300482","0.68751315809372","77","64","77","78","1"
"1337","-1.874056695441","0.53435125175404","78","80","78","80","1"
"1338","-2.0990076776862","0.1518281412923","79","73","77","84","1"
"1339","-1.5104859765013","0.62771468840403","83","70","83","77","1"
"1340","-2.2619362107312","0.22908270307165","81","79","80","87","1"
"1341","-2.0355838617571","1.1491707402409","81","90","91","80","1"
"1342","-1.2191976071382","0.69026110143627","80","65","86","83","1"
"1343","-1.5806117602096","0.37608046346787","76","73","75","77","1"
"1344","-1.2959146534985","0.13736743743184","78","66","71","77","1"
"1345","-1.6323499795952","0.40258596696146","80","77","74","79","1"
"1346","-2.1964899722861","0.074694015886748","80","79","75","77","1"
"1347","-2.5393300287996","0.46218555629699","80","90","83","81","1"
"1348","-1.7946383635609","0.42261688235119","76","80","76","79","1"
"1349","-1.7523531734863","-0.11390328818546","76","73","69","80","1"
"1350","-1.4533023029702","-0.11049511221232","79","71","66","76","1"
"1351","-1.7556071679635","0.29438027472887","75","73","77","84","1"
"1352","-1.6909942643653","0.49708614800344","80","80","78","73","1"
"1353","-1.9366098155792","0.15309584392501","79","74","76","77","1"
"1354","0.0057574505152654","1.2671795237813","82","41","86","74","1"
"1355","-1.951368265513","-0.20547251404053","78","71","68","81","1"
"1356","-1.9948745069712","-0.24055421650251","79","75","68","82","1"
"1357","-1.1624551537031","0.74633826175424","77","70","77","78","1"
"1358","-1.0018346553252","0.78129518065753","80","60","81","75","1"
"1359","-2.3390018603161","0.40233830678786","83","83","81","78","1"
"1360","-1.7590318159117","-0.16776125200277","82","70","67","81","1"
"1361","-1.3249098908195","0.42783699368922","74","65","76","79","1"
"1362","-2.1143519072401","-0.2807435441646","77","75","69","87","1"
"1363","-0.83286371811211","-0.096792812437261","78","66","61","77","1"
"1364","-2.3022441930244","0.19356482491612","81","78","76","85","1"
"1365","-2.3400120008148","0.51586617408847","80","81","84","78","1"
"1366","-1.7374213062363","0.19533337847767","82","74","75","80","1"
"1367","-2.4376905035047","0.3298565940068","80","80","83","84","1"
"1368","-1.1852592790803","0.15990101983349","69","66","71","84","1"
"1369","-0.51380324870582","1.2214977006008","74","58","85","73","1"
"1370","-1.879206658078","-0.21218750558793","78","73","67","77","1"
"1371","-1.9766967678286","0.27460369358302","78","80","75","78","1"
"1372","-1.7072505399834","0.40964819793489","79","68","81","83","1"
"1373","-2.9440609935139","-0.009972980383138","93","75","78","90","1"
"1374","-1.3947760851551","0.603463493097","82","66","79","82","1"
"1375","-4.1160527004357","0.2354159069952","95","88","90","94","1"
"1376","-0.2863973210057","0.28268454037125","68","63","63","69","1"
"1377","-2.8097278543105","-0.69416925121475","76","87","59","76","1"
"1378","-1.0124333405784","-0.057022380634514","80","74","58","68","1"
"1379","-2.5828036827878","-0.61501331656797","84","84","60","80","1"
"1380","-2.9164979233573","-0.68290695650833","78","87","61","82","1"
"1381","-2.8499285588435","-0.41493467377667","83","86","66","79","1"
"1382","-1.0140279942354","-0.45363325535749","78","63","55","79","1"
"1383","-1.7611587313659","-1.0747635914597","73","79","48","75","1"
"1384","-0.13568061635893","0.70956979536222","70","55","69","68","1"
"1385","-1.5938973778111","-0.061229650334993","75","68","68","83","1"
"1386","-1.3485899757974","-0.071388593658653","74","69","65","73","1"
"1387","-2.0470732975443","-0.47521271780194","75","77","63","82","1"
"1388","-1.7682554936409","0.00049517881217815","74","74","69","76","1"
"1389","-0.5785879157844","-1.6112243062215","70","57","33","81","1"
"1390","-1.0332735419431","-1.5432265294607","70","68","34","69","1"
"1391","-3.3494968562123","-0.46607458789453","95","75","70","86","1"
"1392","-2.2962285958482","-0.18223772141028","78","78","70","82","1"
"1393","-1.4045833331995","-1.294408879374","64","73","41","78","1"
"1394","-0.6511775694254","-1.0685957037046","67","59","43","76","1"
"1395","-1.0844594325698","0.39152337246248","81","53","77","82","1"
"1396","-2.2912400923731","-0.58798597876025","80","76","62","83","1"
"1397","-1.8323509416017","-1.007319465263","72","72","50","78","1"
"1398","-1.6695236514167","-1.0018786373387","73","67","52","83","1"
"1399","-0.94216934892892","-0.49590684254194","72","56","58","80","1"
"1400","-1.995010191652","-1.1081131806539","82","70","48","80","1"
"1401","-0.70196278393876","-1.0283266381045","75","58","44","82","1"
"1402","-0.80781850317543","-0.91640596644619","74","57","48","84","1"
"1403","-1.6290514157463","-1.0997483406013","85","67","46","78","1"
"1404","-1.8228224247513","0.15345842650731","79","72","74","81","1"
"1405","-1.786548782426","0.2824425787875","73","78","74","76","1"
"1406","-1.3059214778424","0.22129038336753","79","66","70","78","1"
"1407","-1.7556552097664","0.012014144798759","83","64","73","82","1"
"1408","-2.5870510567098","0.095939038635428","83","85","74","81","1"
"1409","-2.1128047631115","0.29532888246426","77","76","78","78","1"
"1410","-1.7158212142301","-0.56186013501936","74","69","59","80","1"
"1411","-2.7278416799267","-0.63193841171874","83","76","65","87","1"
"1412","-2.857630175036","-0.38099211136579","83","88","67","79","1"
"1413","-2.0623060477342","-0.18953281487251","80","72","68","84","1"
"1414","-3.1454615267472","-0.12700356057642","88","85","74","84","1"
"1415","-2.3445167210025","-0.02274470585897","77","78","74","82","1"
"1416","-2.0226547363827","-0.95645001648205","78","75","55","82","1"
"1417","-3.2999712962921","0.58491046358384","90","84","89","85","1"
"1418","-1.8273857159811","0.44933640438317","81","74","76","75","1"
"1419","-1.7222744837102","0.29768589977784","77","76","73","76","1"
"1420","-1.0433022578076","0.093851460620367","77","67","64","76","1"
"1421","-2.8263538248974","-0.4105739495807","82","85","69","84","1"
"1422","-1.5546451265523","-0.88328379097244","78","72","47","82","1"
"1423","-3.0685552624379","-0.35728340132672","73","83","74","90","1"
"1424","-2.0668592623654","0.46051680264291","78","72","78","79","1"
"1425","-2.4747497373632","0.29870199238804","77","87","75","76","1"
"1426","-1.9233080100104","0.09263569716344","82","69","73","77","1"
"1427","-2.9895024593285","-0.51028323322524","79","78","71","94","1"
"1428","-2.2011437570486","-0.636405886358","75","79","59","80","1"
"1429","-2.0970749458652","-0.60698129954926","73","70","62","85","1"
"1430","-1.6341526401044","-1.858080745728","65","79","32","80","1"
"1431","-2.2347690258985","0.25105576101049","78","77","78","82","1"
"1432","-2.6169822399127","0.17912663297352","86","79","77","84","1"
"1433","-3.523239173673","-0.65032163089382","83","93","63","80","1"
"1434","-2.3801140530212","0.63769104062161","86","71","84","83","1"
"1435","-2.6867722693932","-0.30683008557777","78","85","69","82","1"
"1436","-4.0374666830817","0.28737499948584","95","90","90","90","1"
"1437","-2.3410067300133","-1.1948287408873","79","73","51","83","1"
"1438","-2.9257536161477","-0.69074692015598","91","86","59","82","1"
"1439","-1.9288325458766","0.013330907583337","82","74","69","79","1"
"1440","-1.766249742228","0.20264430990853","83","72","74","81","1"
"1441","-2.283129602145","0.0050029233993221","84","80","71","80","1"
"1442","-2.2216789195192","-0.38033834626933","78","78","66","79","1"
"1443","-2.5881000352048","-0.022381305999097","81","78","76","84","1"
"1444","-1.6934793254336","0.776717958246","80","69","84","78","1"
"1445","-2.8688840504558","0.10692375286118","87","86","77","79","1"
"1446","-0.70136462545998","0.54302879695944","78","64","73","80","1"
"1447","-2.0450302000912","0.95845266510664","82","77","89","79","1"
"1448","-2.4982766005129","0.15157733462758","80","79","79","84","1"
"1449","-2.6959861352319","-0.26297120659875","83","80","75","88","1"
"1450","-2.6042864305941","0.9168931897693","87","90","86","83","1"
"1451","-3.0312070940085","0.073210921888914","89","82","77","79","1"
"1452","-2.5447520434161","-0.24233707423315","81","71","72","87","1"
"1453","-2.8331384235592","-0.172930991099","89","83","73","82","1"
"1454","-3.1380725264377","0.37526631076911","89","85","88","87","1"
"1455","-1.9033723848293","1.0332967713259","85","74","87","80","1"
"1456","-2.9473143473806","0.42774264407124","89","85","82","83","1"
"1457","-2.8612602111333","0.14715812098036","90","85","79","87","1"
"1458","-3.0568213424362","0.15953515689306","86","83","83","88","1"
"1459","-2.8828510903884","0.36295893098399","91","88","81","86","1"
"1460","-3.4428374305464","0.50206517983869","92","88","89","89","1"
"1461","-2.6600441644792","-0.47119130048965","94","76","69","94","1"
"1462","-1.4187024775058","0.0053041787256441","75","72","69","80","1"
"1463","-3.4687033518701","0.10954720689724","93","83","84","89","1"
"1464","-3.6300584009683","0.29477443251582","94","91","86","91","1"
"1465","-2.9903786277508","-0.11847159264779","93","79","72","86","1"
"1466","-2.04924583791","0.54962693458919","82","75","83","82","1"
"1467","-2.6463205812647","-0.40437515973658","85","82","68","82","1"
"1468","-1.3737591613058","0.86456949917421","80","70","80","82","1"
"1469","-2.0718286046536","0.068428497004789","84","82","71","83","1"
"1470","-0.96778979580436","-1.1266827822252","77","60","42","74","1"
"1471","-0.24428580168877","-0.3512914264047","73","55","53","73","1"
"1472","-1.6767794935721","-0.26082569479776","77","73","62","76","1"
"1473","-0.76868081363974","-0.35826914107058","72","54","59","76","1"
"1474","-1.5217976098814","0.60053216316116","73","73","77","72","1"
"1475","-0.24872907604064","-0.81858997521886","73","57","44","68","1"
"1476","-2.1666173021199","-1.2706247044168","81","77","50","82","1"
"1477","-2.4359504554457","-1.3012666892377","80","84","48","82","1"
"1478","-1.3564332799295","0.53363725209017","83","74","75","78","1"
"1479","-2.3685770616851","-1.6235061843828","84","79","40","80","1"
"1480","-1.4072470824037","0.68259292913424","81","65","80","77","1"
"1481","-1.9928025005918","0.57373291849105","82","83","78","77","1"
"1482","-2.1851237706185","0.12526545774065","86","70","77","85","1"
"1483","-1.9792460143377","-0.11323415677251","85","72","67","76","1"
"1484","-1.7006549932997","0.19859314554989","81","76","70","81","1"
"1485","-2.5471478048749","0.89788355206701","82","86","91","82","1"
"1486","-2.300847063284","0.61859378857499","81","81","87","81","1"
"1487","-2.8936285725624","0.60418979287838","82","90","90","84","1"
"1488","-1.2095500735192","1.0211346475279","82","68","85","80","1"
"1489","-1.8342900477304","0.12426454519994","83","70","74","79","1"
"1490","-1.8669918661628","0.77708351649342","84","72","87","81","1"
"1491","-1.7767671289325","0.62204532598911","82","79","80","83","1"
"1492","-2.0054624374052","0.70085885820214","79","75","84","79","1"
"1493","-2.2410368657907","0.64341871509817","88","77","84","81","1"
"1494","-2.2661174164962","0.21063123532453","85","79","77","84","1"
"1495","-1.937749594592","0.12829429630527","82","72","74","85","1"
"1496","-2.3820579830877","0.72338609941477","82","88","85","81","1"
"1497","-1.6863971418246","0.52861239923714","85","75","78","78","1"
"1498","-2.3685335686009","-0.20063373773993","84","75","71","80","1"
"1499","-1.5823655921939","-0.25562976434079","81","65","66","82","1"
